st,yr,rtype,hectares,prod,type,temp,wind,rain,cloud,sun,rel_hum,ndvi
Rangpur,2014,Boro,135150.0,605244.0,2,25.60782814025879,1.7702590227127075,64.18706512451172,2.2979636192321777,6.400564193725586,80.23086547851562,0.48271142857142857
Rangpur,2015,Aus,13430.0,37411.0,0,29.731300354003906,2.2362005710601807,253.0261688232422,4.582521438598633,6.0205745697021475,87.09768676757812,0.56748
Rangpur,2015,Aman,156404.0,435771.0,1,28.234941482543945,2.524432182312012,229.76515197753903,4.400439739227295,5.49062442779541,82.86019897460938,0.5260757142857142
Rangpur,2015,Boro,131795.0,581456.0,2,25.63791656494141,2.378714799880981,62.99705505371094,2.1637537479400635,6.382589817047119,77.94092559814453,0.5074085714285713
Rangpur,2016,Aus,13695.0,35938.0,0,29.817880630493164,2.0809459686279297,243.6894836425781,4.671541690826416,6.129480838775635,85.68970489501953,0.5408483333333333
Rangpur,2016,Aman,159130.0,448271.0,1,28.31991577148437,3.097987413406372,235.50765991210938,4.442885875701903,5.511942863464356,81.23043060302734,0.5298057142857143
Rangpur,2016,Boro,132796.0,565685.0,2,25.606779098510746,1.8565130233764648,62.97003173828125,2.1600584983825684,6.372002124786378,76.58275604248047,0.5023014285714286
Rangpur,2017,Aus,16075.0,48194.0,0,29.83845329284668,1.9607442617416384,243.70687866210938,4.5622525215148935,5.944844722747803,86.83174896240234,0.57232
Rangpur,2017,Aman,163461.0,461649.0,1,28.36105728149414,2.368216037750244,238.78054809570312,4.416726589202881,5.532156944274902,82.10832214355469,0.5621714285714285
Rangpur,2017,Boro,141693.0,616865.0,2,25.57722282409668,1.1763861179351809,63.443138122558594,2.1107280254364014,6.4247069358825675,79.84202575683594,0.5209085714285714
Rangpur,2018,Aus,16314.0,47115.0,0,29.845985412597656,2.069253206253052,259.36151123046875,4.583501815795898,5.905106544494629,86.3980484008789,0.5731183333333334
Rangpur,2018,Aman,165563.0,489855.0,1,28.378496170043945,3.3829116821289062,251.9978790283203,4.439582824707031,5.629293918609619,82.62544250488281,0.5649228571428571
Rangpur,2018,Boro,134680.0,604948.0,2,25.5635929107666,1.3057630062103271,63.28522872924805,2.099465847015381,6.42902946472168,81.01212310791016,0.5078157142857143
Satkhira,2011,Aus,8999.0,23451.0,0,30.441666666666666,1.9166666666666667,308.3333333333333,4.116666666666666,6.033333333333334,79.0,0.33244999999999997
Satkhira,2011,Aman,84091.0,219389.0,1,28.77857142857143,1.4857142857142858,255.14285714285717,3.5142857142857142,5.214285714285714,82.42857142857143,0.3850485714285714
Satkhira,2011,Boro,73680.0,265357.0,2,25.735714285714288,1.7857142857142858,47.85714285714285,1.4857142857142855,7.128571428571429,75.57142857142857,0.3714142857142857
Satkhira,2012,Aus,8203.0,20089.0,0,31.40833333333333,2.0,153.0,3.8,6.283333333333334,76.66666666666667,0.3430333333333333
Satkhira,2012,Aman,93429.0,250524.0,1,28.692857142857147,1.585714285714286,177.4285714285714,3.8571428571428568,5.457142857142856,81.71428571428571,0.40647714285714287
Satkhira,2012,Boro,72361.0,270255.0,2,26.435714285714283,1.9857142857142855,47.0,1.7714285714285711,7.014285714285713,75.0,0.3722785714285714
Satkhira,2013,Aus,8447.0,22977.0,0,30.625,2.0666666666666664,183.66666666666663,4.083333333333333,5.900000000000001,78.83333333333333,0.37847499999999995
Satkhira,2013,Aman,92020.0,273827.0,1,28.535714285714285,1.5714285714285714,181.28571428571428,3.7571428571428576,5.314285714285715,82.42857142857143,0.42605571428571426
Satkhira,2013,Boro,75335.0,287338.0,2,25.828571428571426,2.128571428571429,56.14285714285714,1.8142857142857145,6.828571428571428,75.28571428571429,0.38574857142857144
Satkhira,2014,Aus,8114.0,20133.0,0,28.874792098999023,1.6544754505157468,393.9481506347656,4.0520548820495605,5.499574661254883,82.15340423583984,0.3652166666666667
Satkhira,2014,Aman,93244.0,279166.0,1,28.6412410736084,1.3694782257080078,229.03070068359372,4.3740901947021475,5.393305778503418,82.81360626220703,0.4180857142857142
Satkhira,2014,Boro,74935.0,293943.0,2,25.64498519897461,1.9072803258895876,62.34428024291992,2.025392770767212,6.844039916992188,75.2836685180664,0.3854057142857143
Satkhira,2015,Aus,8189.0,20471.0,0,29.65746307373047,1.3421789407730105,246.65765380859372,4.2561397552490225,6.145846843719482,82.12255096435547,0.377135
Satkhira,2015,Aman,93412.0,282279.0,1,28.616214752197266,1.2781180143356323,193.4978790283203,4.0566015243530265,5.244226455688477,80.9851303100586,0.42042
Satkhira,2015,Boro,73288.0,283772.0,2,25.59858703613281,1.8717106580734253,63.04369354248047,2.0448579788208012,6.64763879776001,76.00929260253906,0.3966971428571429
Satkhira,2016,Aus,6463.0,16156.0,0,29.912355422973636,1.3161184787750244,352.0024719238281,4.008343696594238,5.9124436378479,81.11482238769531,0.37684999999999996
Satkhira,2016,Aman,86688.0,261492.0,1,28.5767822265625,1.411894679069519,220.91282653808597,4.413262367248535,5.506856441497803,81.95967102050781,0.42138142857142863
Satkhira,2016,Boro,74228.0,292504.0,2,25.58806800842285,1.772805094718933,63.0062141418457,1.957827925682068,6.609487056732178,77.1181869506836,0.4150485714285715
Satkhira,2017,Aus,6350.0,14522.0,0,29.71112823486328,1.288873553276062,340.86083984375,4.0799851417541495,5.57082986831665,83.22794342041016,0.3752166666666666
Satkhira,2017,Aman,84685.0,232351.0,1,28.581090927124023,1.387879729270935,227.80734252929688,4.1528897285461435,5.405389308929443,82.54136657714844,0.4415314285714286
Satkhira,2017,Boro,71468.0,282007.0,2,25.564929962158203,1.6262377500534058,63.09669494628906,2.093496322631836,6.464224815368652,79.22386932373047,0.41602285714285714
Satkhira,2018,Aus,6199.0,16387.0,0,29.57699775695801,1.2608656883239746,432.02728271484375,4.0804080963134775,5.722424983978272,83.9617919921875,0.41562666666666664
Satkhira,2018,Aman,85419.0,241143.0,1,28.57400321960449,1.4565216302871704,225.5893402099609,4.341356277465819,5.427080154418945,81.18331909179688,0.4643071428571428
Satkhira,2018,Boro,74854.9,305563.0,2,25.564393997192386,1.9315171241760252,63.218421936035156,2.0338406562805176,6.5653438568115225,80.95453643798828,0.4214414285714286
Sylhet,2011,Aus,34570.0,78066.0,0,29.683333333333334,3.433333333333333,425.5,5.716666666666666,5.233333333333333,78.5,0.4784083333333333
Sylhet,2011,Aman,148229.0,353418.0,1,28.864285714285714,2.9714285714285715,359.71428571428567,4.728571428571429,5.842857142857143,80.71428571428571,0.5048485714285714
Sylhet,2011,Boro,67740.0,190093.0,2,25.385714285714286,3.2428571428571433,83.28571428571429,2.8571428571428568,6.857142857142858,72.14285714285714,0.4547028571428572
Sylhet,2012,Aus,34944.0,77674.0,0,29.875,3.4333333333333336,631.5,5.916666666666668,5.033333333333333,79.33333333333333,0.457305
Sylhet,2012,Aman,155605.0,335673.0,1,28.564285714285717,3.1428571428571432,490.57142857142856,5.371428571428572,5.057142857142857,83.57142857142857,0.4787385714285714
Sylhet,2012,Boro,67693.0,206323.0,2,25.72142857142857,3.085714285714286,174.85714285714286,3.3285714285714287,6.4,73.71428571428571,0.42611285714285707
Sylhet,2013,Aus,36839.0,100550.0,0,30.05833333333333,3.3666666666666667,503.33333333333326,5.8500000000000005,4.999999999999999,77.16666666666667,0.4943416666666667
Sylhet,2013,Aman,142111.0,356986.0,1,28.771428571428572,2.814285714285714,373.4285714285714,5.042857142857144,5.228571428571429,80.71428571428571,0.5368042857142856
Sylhet,2013,Boro,69117.0,199832.0,2,25.71428571428571,3.214285714285714,173.0,2.9428571428571426,6.828571428571428,71.42857142857143,0.44480142857142857
Sylhet,2014,Aus,37873.0,98593.0,0,29.92114067077637,1.985344409942627,330.95697021484375,4.814163684844972,5.741396427154541,80.43167877197266,0.45160333333333336
Sylhet,2014,Aman,82794.0,202248.0,1,28.71324157714844,1.3491219282150269,348.02081298828125,4.6503567695617685,5.4563493728637695,84.12275695800781,0.47454999999999997
Sylhet,2014,Boro,72740.0,212738.0,2,25.556739807128906,2.762087106704712,216.9883728027344,2.806524991989136,6.1444292068481445,73.39353942871094,0.46055000000000007
Sylhet,2015,Aus,46962.0,125637.0,0,29.88764762878418,1.7461222410202026,242.08905029296875,4.490800380706787,5.79770040512085,81.2417221069336,0.43216499999999997
Sylhet,2015,Aman,85188.0,205261.0,1,28.64891242980957,1.1673073768615725,274.3115234375,4.650036811828613,5.625061988830566,81.99654388427734,0.4586357142857143
Sylhet,2015,Boro,69929.0,201490.0,2,25.56039428710937,2.2104504108428955,260.09585571289057,3.1658167839050293,6.285468578338622,76.03827667236328,0.4494342857142857
Sylhet,2016,Aus,46791.0,115909.0,0,29.99799156188965,1.533413648605347,242.8343048095703,4.568775653839111,5.649965763092041,79.0555648803711,0.46477999999999997
Sylhet,2016,Aman,131289.0,289409.0,1,28.6505126953125,1.0628806352615356,349.1860046386719,4.742880821228027,5.422159194946289,83.97003173828125,0.5153399999999999
Sylhet,2016,Boro,57909.0,167560.0,2,25.56680679321289,2.567894458770752,220.2439117431641,2.8254430294036865,6.027636528015138,71.78489685058594,0.46359999999999996
Sylhet,2017,Aus,60825.0,157383.0,0,30.04061317443848,1.4272042512893677,202.33334350585938,3.336991786956787,5.666686058044434,79.87720489501953,0.4109866666666666
Sylhet,2017,Aman,141920.0,336260.0,1,28.64259147644043,0.9058787822723388,362.6942443847656,4.7274556159973145,5.354864120483398,83.88642883300781,0.4873257142857143
Sylhet,2017,Boro,77916.0,241039.0,2,25.565324783325195,2.187958240509033,228.34991455078125,2.68145751953125,6.28066349029541,73.31568908691406,0.47176142857142855
Sylhet,2018,Aus,58830.0,156469.0,0,29.96819496154785,1.642282247543335,269.55093383789057,4.743771553039551,5.508641719818115,79.29251098632812,0.4989533333333334
Sylhet,2018,Aman,144224.0,354070.0,1,28.61892127990723,0.8740695714950562,337.2867431640625,4.827183723449707,5.5570406913757315,83.89959716796875,0.5492100000000001
Sylhet,2018,Boro,83367.0,232389.0,2,25.56516265869141,2.1793067455291752,237.5246124267578,2.9375574588775635,6.131898403167725,75.92278289794922,0.48795142857142854
Tangail,2011,Aus,874.0,1004.0,0,29.816666666666666,2.466666666666667,272.8333333333333,4.516666666666667,5.75,79.83333333333333,0.5006266666666667
Tangail,2011,Aman,139319.0,266992.0,1,28.72142857142857,2.2,217.42857142857144,3.871428571428571,5.4,83.42857142857143,0.5032528571428571
Tangail,2011,Boro,167024.0,658508.0,2,24.87142857142857,2.157142857142857,45.28571428571429,2.085714285714286,6.557142857142857,77.42857142857143,0.4956671428571428
Tangail,2012,Aus,509.0,709.0,0,30.41666666666667,2.75,161.66666666666666,4.183333333333334,6.183333333333334,77.83333333333333,0.52785
Tangail,2012,Aman,130127.0,241394.0,1,28.32142857142857,2.357142857142857,168.57142857142858,4.257142857142857,5.042857142857144,83.28571428571429,0.5288614285714285
Tangail,2012,Boro,163636.0,658459.0,2,25.27857142857143,2.242857142857143,54.85714285714285,1.9714285714285715,6.771428571428572,75.85714285714286,0.48411714285714286
Tangail,2013,Aus,1176.0,2129.0,0,30.341666666666665,2.3666666666666667,152.16666666666666,4.483333333333333,5.233333333333333,77.5,0.5120250000000001
Tangail,2013,Aman,128834.0,259119.0,1,28.607142857142858,1.9285714285714284,116.14285714285714,3.942857142857144,5.142857142857143,81.85714285714286,0.5400585714285714
Tangail,2013,Boro,166177.0,682506.0,2,25.264285714285716,2.085714285714286,53.0,1.9285714285714288,6.185714285714287,75.57142857142857,0.4951785714285714
Tangail,2014,Aus,365.0,546.0,0,29.55294418334961,1.4496414661407468,446.654296875,4.25482177734375,5.512104511260986,82.721435546875,0.5121766666666666
Tangail,2014,Aman,74466.0,188211.0,1,28.58030128479004,1.5154998302459717,462.880615234375,4.28217363357544,5.304600238800049,82.89492797851562,0.5330485714285714
Tangail,2014,Boro,265053.0,1080151.0,2,25.58024787902832,1.6809744834899902,62.69506072998047,2.0964741706848145,6.497987747192383,77.24661254882812,0.5009442857142857
Tangail,2015,Aus,1211.0,1282.0,0,29.986183166503906,1.7283498048782349,372.3743896484375,4.4535250663757315,5.759948253631593,84.55934143066406,0.5186333333333333
Tangail,2015,Aman,78389.0,202701.0,1,28.499053955078125,2.2514798641204834,608.2254638671875,4.2742228507995605,5.338364601135254,83.43799591064453,0.5235814285714285
Tangail,2015,Boro,264051.0,1074189.0,2,25.585906982421875,2.4726486206054688,62.959754943847656,2.038597583770752,6.378681182861327,77.26853942871094,0.50765
Tangail,2016,Aus,1085.0,1545.0,0,30.19902801513672,1.7140977382659912,439.28802490234375,4.369664192199707,5.719241142272949,83.46099090576172,0.5265716666666668
Tangail,2016,Aman,123724.0,262172.0,1,28.53783988952637,1.6395621299743652,552.6561889648439,4.234740257263184,5.291447639465332,82.79676055908203,0.5358414285714286
Tangail,2016,Boro,167894.0,700906.0,2,25.56875228881836,2.0491366386413574,63.16669464111328,2.0487277507781982,6.355738639831543,77.44412994384766,0.5232471428571429
Tangail,2017,Aus,837.0,1364.0,0,29.654285430908203,1.841052770614624,428.8433837890625,4.42174243927002,5.42801570892334,85.97677612304688,0.5059633333333333
Tangail,2017,Aman,116482.0,250133.0,1,28.53761100769043,1.7139954566955566,515.2533569335939,4.01662540435791,5.215765476226807,82.1989517211914,0.5492842857142858
Tangail,2017,Boro,191878.0,840931.0,2,25.56598663330078,1.261762619018555,63.04512023925781,2.0535614490509038,6.460023403167725,81.26826477050781,0.5322185714285715
Tangail,2018,Aus,894.0,1519.0,0,29.851884841918945,1.4933794736862185,355.35943603515625,4.447176933288574,5.6431145668029785,85.036376953125,0.5587883333333333
Tangail,2018,Aman,111945.0,237661.0,1,28.5229434967041,1.3186283111572266,572.3606567382812,4.110119819641113,5.325002670288086,82.90753173828125,0.5711342857142857
Tangail,2018,Boro,168445.0,729684.9,2,25.56504821777344,1.360730767250061,63.22284317016602,2.0464766025543213,6.432542324066162,80.54560089111328,0.5437928571428572
