st,yr,lat,long,rain,rel_hum,cloud,avg_sun,temp
Dhaka,2037,23.78,90.39,192.8321533203125,75.69815826416016,3.5263178348541264,6.208178520202638,28.381214141845703
Sitakunda,2037,22.64,91.64,195.91156005859372,77.97965240478516,3.6454253196716313,6.407893180847168,28.89841079711914
Cox's Bazar,2037,21.46,91.98,260.54299926757807,78.13745880126953,3.682382345199585,6.7678985595703125,28.923057556152344
Comilla,2037,23.48,91.19,196.97369384765625,76.60953521728516,3.5966386795043945,6.411622524261475,28.67487716674805
Chuadanga,2037,23.65,88.81667,177.56768798828125,74.73774719238281,3.407922744750977,6.427816390991211,27.888790130615234
Srimangal,2037,24.29,91.73,200.95762634277344,76.3702163696289,3.6215729713439937,6.330348491668701,28.75209045410156
Chittagong (IAP-Patenga),2037,22.34,91.79,213.69720458984372,78.27606964111328,3.6603055000305176,6.42171573638916,28.917346954345703
Syedpur,2037,25.75,88.916667,176.6283416748047,73.84748077392578,3.3104498386383057,6.457925796508789,27.56198310852051
Chittagong (City-Ambagan),2037,22.35,91.8166,213.60174560546875,78.23502349853516,3.6621148586273193,6.386500835418701,28.93089485168457
Chandpur,2037,23.26,90.67,190.7276611328125,76.44422149658203,3.562021017074585,6.248981475830077,28.53342437744141
Bogra,2037,24.88,89.36,183.52951049804688,74.40959167480469,3.398524045944214,6.343251705169678,27.88558959960937
Sylhet,2037,24.88,91.93,353.3875427246094,76.1929702758789,3.6268954277038574,6.323280334472656,28.740467071533203
Feni,2037,23.01,91.37,190.9443206787109,77.28282165527344,3.619829654693604,6.330801486968994,28.788543701171875
Teknaf,2037,20.87,92.26,277.26763916015625,78.19197845458984,3.705069303512573,7.0328803062438965,28.955263137817386
Barisal,2038,22.7,90.36,179.06173706054688,76.91845703125,3.551932573318481,6.39837646484375,28.499908447265625
Dinajpur,2038,25.63,88.66,174.04812622070312,73.69689178466797,3.294870615005493,6.470517158508301,27.50278091430664
Bhola,2038,22.7,90.66,183.1074981689453,77.14649200439453,3.573455810546875,6.323242664337157,28.5966854095459
Patuakhali,2038,22.36,90.34,200.57736206054688,77.2254409790039,3.557848691940308,6.400435447692871,28.533884048461914
Mymensingh,2038,24.75,90.41,190.81398010253903,75.20687866210938,3.494795322418213,6.250759601593018,28.25853157043457
Mongla,2038,22.43,89.66,163.32046508789062,76.66715240478516,3.508883237838745,6.421281337738037,28.3061637878418
Rajshahi,2038,24.35,88.56,173.88265991210938,74.09123229980469,3.3563849925994877,6.469363689422607,27.716930389404297
Maijdee Court,2038,22.83,91.08,186.7680969238281,77.24684143066406,3.601603507995605,6.316154479980469,28.716876983642575
Madaripur,2038,23.17,90.18,184.6341094970703,76.18729400634766,3.5270590782165527,6.395545959472656,28.38593673706055
Kutubdia,2038,21.83,91.84,236.7378234863281,78.23914337158203,3.6694514751434326,6.593656063079834,28.901987075805664
Rangamati,2038,22.67,92.2,198.71641540527344,78.2597885131836,3.6860735416412354,6.375199794769287,29.04549789428711
Khulna,2038,22.8,89.58,166.16574096679688,76.178466796875,3.493416547775269,6.41633939743042,28.23632049560547
Khepupara,2038,21.98,90.22,221.80296325683597,76.97138214111328,3.5573110580444336,6.5448241233825675,28.496057510375977
Jessore,2038,23.17,89.22,169.22947692871094,75.41583251953125,3.4557886123657227,6.299710750579834,28.076086044311523
Rangpur,2038,25.72,89.26,182.66195678710938,74.08765411376953,3.34537410736084,6.4676666259765625,27.684612274169922
Ishurdi,2038,24.12,89.04,180.37176513671875,74.55726623535156,3.405970335006714,6.454906940460205,27.904964447021484
Hatiya,2038,22.29,91.13,210.5355224609375,77.81365203857422,3.6144423484802246,6.366405487060548,28.747272491455078
Tangail,2038,24.15,89.55,185.9865264892578,74.89891815185547,3.445878267288208,6.387216567993164,28.066020965576172
Sandwip,2038,22.5,91.46,206.10215759277344,78.01081085205078,3.63459587097168,6.3653316497802725,28.84618186950684
Faridpur,2038,23.61,89.84,188.05319213867188,75.47705841064453,3.4882285594940186,6.405670642852782,28.22388458251953
Satkhira,2038,22.68,89.07,157.7486114501953,75.88241577148438,3.4606554508209233,6.4299373626708975,28.08595085144043
Dhaka,2038,23.78,90.39,192.8321533203125,75.70198822021484,3.5262830257415767,6.227835655212402,28.381216049194336
Sitakunda,2038,22.64,91.64,195.9115753173828,77.96367645263672,3.6454744338989262,6.406158924102782,28.900190353393555
Cox's Bazar,2038,21.46,91.98,253.5217742919922,78.13284301757812,3.682381629943848,6.77253532409668,28.92403793334961
Comilla,2038,23.48,91.19,196.9729156494141,76.59852600097656,3.5966477394104004,6.411196231842041,28.67497062683105
Chuadanga,2038,23.65,88.81667,177.5677032470703,74.72700500488281,3.4079785346984863,6.432860851287843,27.88879203796387
Srimangal,2038,24.29,91.73,200.9576110839844,76.3648452758789,3.6215589046478267,6.336363792419434,28.75243377685547
Chittagong (IAP-Patenga),2038,22.34,91.79,213.6972198486328,78.26888275146484,3.66031265258789,6.418467998504639,28.91969490051269
Syedpur,2038,25.75,88.916667,176.64430236816406,73.84589385986328,3.310510635375977,6.4625916481018075,27.56221580505371
Chittagong (City-Ambagan),2038,22.35,91.8166,213.60174560546875,78.2361068725586,3.6621110439300537,6.3862366676330575,28.93205451965332
Chandpur,2038,23.26,90.67,190.7271728515625,76.43211364746094,3.5619614124298096,6.263906955718994,28.5334415435791
Bogra,2038,24.88,89.36,183.53016662597656,74.408447265625,3.3984827995300293,6.356775760650635,27.88559341430664
Sylhet,2038,24.88,91.93,353.3878173828125,76.19268035888672,3.625769853591919,6.330583572387695,28.74071311950684
Feni,2038,23.01,91.37,190.9443206787109,77.26631927490234,3.6198003292083736,6.336532115936278,28.788753509521484
Teknaf,2038,20.87,92.26,282.6589660644531,78.18618774414062,3.705078840255737,7.033958435058594,28.95759010314941
Barisal,2039,22.7,90.36,179.06170654296875,76.89972686767578,3.5519220829010014,6.4012393951416025,28.499942779541016
Dinajpur,2039,25.63,88.66,174.054443359375,73.69584655761719,3.29480504989624,6.473029613494872,27.502992630004886
Bhola,2039,22.7,90.66,183.1074981689453,77.12846374511719,3.5734674930572514,6.331798553466798,28.59674453735352
Patuakhali,2039,22.36,90.34,200.5774383544922,77.20750427246094,3.5578436851501465,6.403308868408202,28.533924102783203
Mymensingh,2039,24.75,90.41,190.81398010253903,75.20252990722656,3.4947142601013184,6.268616676330566,28.25870513916016
Mongla,2039,22.43,89.66,163.3214874267578,76.6552505493164,3.5088858604431152,6.424154758453369,28.3061637878418
Rajshahi,2039,24.35,88.56,173.883544921875,74.08821868896484,3.3564221858978267,6.471541404724121,27.71690559387207
Maijdee Court,2039,22.83,91.08,186.7680969238281,77.23584747314453,3.601578712463379,6.324018478393555,28.716909408569336
Madaripur,2039,23.17,90.18,184.6340789794922,76.17269134521484,3.5271005630493164,6.399264335632324,28.38595390319824
Kutubdia,2039,21.83,91.84,236.73776245117188,78.22168731689453,3.6694545745849614,6.5957441329956055,28.90412712097168
Rangamati,2039,22.67,92.2,198.71641540527344,78.25862884521484,3.686084747314453,6.374563217163086,29.04745674133301
Khulna,2039,22.8,89.58,166.16561889648438,76.16079711914062,3.4934158325195312,6.419791221618652,28.23632049560547
Khepupara,2039,21.98,90.22,221.82455444335938,76.95930480957031,3.5573148727416988,6.54810094833374,28.49650382995605
Jessore,2039,23.17,89.22,169.22979736328125,75.40998077392578,3.455843687057495,6.314634799957275,28.07608985900879
Rangpur,2039,25.72,89.26,182.67007446289062,74.08647918701172,3.3451933860778813,6.470856666564941,27.68499183654785
Ishurdi,2039,24.12,89.04,180.37173461914062,74.55311584472656,3.4059717655181885,6.457620143890381,27.904972076416016
Hatiya,2039,22.29,91.13,210.5355224609375,77.79719543457031,3.614436626434326,6.370013236999513,28.748592376708984
Tangail,2039,24.15,89.55,185.9865264892578,74.89520263671875,3.44590163230896,6.394652366638184,28.066030502319336
Sandwip,2039,22.5,91.46,206.10215759277344,77.99750518798828,3.6346044540405273,6.36789608001709,28.84738731384277
Faridpur,2039,23.61,89.84,188.0532073974609,75.47210693359375,3.488276481628418,6.409830570220947,28.223892211914066
Satkhira,2039,22.68,89.07,157.74862670898438,75.87244415283203,3.4606776237487797,6.433554649353027,28.08595085144043
Dhaka,2039,23.78,90.39,192.8321685791016,75.7051010131836,3.5262567996978764,6.245861053466798,28.3812198638916
Sitakunda,2039,22.64,91.64,195.91156005859372,77.94973754882812,3.6455097198486333,6.404575824737549,28.901613235473636
Cox's Bazar,2039,21.46,91.98,267.07272338867193,78.12882232666016,3.6823821067810063,6.776714324951173,28.92482185363769
Comilla,2039,23.48,91.19,196.97341918945312,76.5893325805664,3.596655368804932,6.410807132720947,28.67503547668457
Chuadanga,2039,23.65,88.81667,177.5677032470703,74.71826934814453,3.4080185890197754,6.437445640563965,27.88879585266113
Srimangal,2039,24.29,91.73,200.95762634277344,76.36054229736328,3.62154769897461,6.341876983642577,28.75266456604004
Chittagong (IAP-Patenga),2039,22.34,91.79,213.69720458984372,78.26261138916016,3.6603178977966313,6.4155049324035645,28.921579360961914
Syedpur,2039,25.75,88.916667,176.65695190429688,73.84469604492188,3.3105573654174805,6.466543197631836,27.56239891052246
Chittagong (City-Ambagan),2039,22.35,91.8166,213.60174560546875,78.237060546875,3.662108421325684,6.385994911193848,28.93298721313477
Chandpur,2039,23.26,90.67,190.72750854492188,76.4218978881836,3.5619182586669917,6.277578353881836,28.533451080322266
Bogra,2039,24.88,89.36,183.53062438964844,74.40756225585938,3.398451089859009,6.369121074676514,27.885597229003906
Sylhet,2039,24.88,91.93,353.3876647949219,76.19245910644531,3.624911069869995,6.337283611297607,28.740894317626953
Feni,2039,23.01,91.37,190.9443206787109,77.25212097167969,3.619779109954834,6.341773986816406,28.78889274597168
Teknaf,2039,20.87,92.26,286.9707946777344,78.1811294555664,3.705085039138794,7.034851551055907,28.959461212158203
Barisal,2040,22.7,90.36,179.0616912841797,76.88350677490234,3.551914930343628,6.403846740722656,28.49996757507324
Dinajpur,2040,25.63,88.66,174.05934143066406,73.695068359375,3.2947537899017334,6.475154399871826,27.503158569335934
Bhola,2040,22.7,90.66,183.1074981689453,77.11283111572266,3.573476552963257,6.339615345001222,28.596778869628906
Patuakhali,2040,22.36,90.34,200.57745361328125,77.19189453125,3.5578417778015137,6.40592622756958,28.53394889831543
Mymensingh,2040,24.75,90.41,190.81398010253903,75.19915008544922,3.49465274810791,6.284987449645996,28.25883483886719
Mongla,2040,22.43,89.66,163.32225036621094,76.64490509033203,3.50888729095459,6.4267659187316895,28.3061637878418
Rajshahi,2040,24.35,88.56,173.88418579101562,74.08586120605469,3.3564493656158447,6.473379611968994,27.71688842773437
Maijdee Court,2040,22.83,91.08,186.7680969238281,77.2263412475586,3.601561546325684,6.3312110900878915,28.716928482055664
Madaripur,2040,23.17,90.18,184.6341094970703,76.16033935546875,3.527129650115967,6.402653217315674,28.385969161987305
Kutubdia,2040,21.83,91.84,236.73779296875,78.20645904541016,3.669456005096436,6.597638130187987,28.90584373474121
Rangamati,2040,22.67,92.2,198.71641540527344,78.25761413574219,3.686092376708984,6.373981952667236,29.049030303955078
Khulna,2040,22.8,89.58,166.16551208496094,76.1456069946289,3.4934155941009517,6.422930717468263,28.23632049560547
Khepupara,2040,21.98,90.22,221.8073883056641,76.94878387451172,3.5573172569274902,6.5510687828063965,28.49686050415039
Jessore,2040,23.17,89.22,169.23001098632812,75.40508270263672,3.455882787704468,6.3282532691955575,28.07608985900879
Rangpur,2040,25.72,89.26,182.6763000488281,74.08560180664062,3.3450515270233154,6.473559856414795,27.68528938293457
Ishurdi,2040,24.12,89.04,180.3717041015625,74.5498275756836,3.4059722423553467,6.460085868835449,27.90497589111328
Hatiya,2040,22.29,91.13,210.5355224609375,77.78285217285156,3.6144325733184814,6.373305797576903,28.74964714050293
Tangail,2040,24.15,89.55,185.98654174804688,74.89225769042969,3.4459199905395512,6.401428699493407,28.06603813171387
Sandwip,2040,22.5,91.46,206.10215759277344,77.98590087890625,3.634610891342163,6.370239734649657,28.848358154296875
Faridpur,2040,23.61,89.84,188.05319213867188,75.46805572509766,3.488311767578125,6.413619041442871,28.22389411926269
Satkhira,2040,22.68,89.07,157.7486572265625,75.8638687133789,3.4606919288635254,6.436841011047362,28.085952758789066
Dhaka,2040,23.78,90.39,192.8321685791016,75.7076416015625,3.5262374877929688,6.262382507324219,28.381221771240234
Sitakunda,2040,22.64,91.64,195.91156005859372,77.93759155273438,3.6455349922180176,6.403129577636719,28.902761459350586
Cox's Bazar,2040,21.46,91.98,265.20330810546875,78.12530517578125,3.682382345199585,6.780478477478027,28.92545318603516
Comilla,2040,23.48,91.19,196.97311401367188,76.58164978027344,3.5966594219207764,6.410451889038086,28.67507743835449
Chuadanga,2040,23.65,88.81667,177.56771850585938,74.71117401123047,3.4080493450164795,6.441611289978027,27.88879776000977
Srimangal,2040,24.29,91.73,200.9576110839844,76.35710144042969,3.6215393543243413,6.346927165985107,28.75282096862793
Chittagong (IAP-Patenga),2040,22.34,91.79,213.6972198486328,78.25713348388672,3.660321474075317,6.412801742553711,28.92309379577637
Syedpur,2040,25.75,88.916667,176.6669921875,73.84380340576172,3.3105945587158203,6.469889163970947,27.56254005432129
Chittagong (City-Ambagan),2040,22.35,91.8166,213.60174560546875,78.2378921508789,3.6621057987213135,6.385773181915282,28.93373680114746
Chandpur,2040,23.26,90.67,190.7273101806641,76.41327667236328,3.5618867874145512,6.290095329284668,28.5334587097168
Bogra,2040,24.88,89.36,183.53094482421875,74.4068832397461,3.3984270095825195,6.380386829376222,27.88559913635254
Sylhet,2040,24.88,91.93,353.38775634765625,76.1922836303711,3.624257326126098,6.343428611755371,28.741029739379886
Feni,2040,23.01,91.37,190.9443206787109,77.23991394042969,3.6197626590728764,6.346567630767822,28.78898811340332
Teknaf,2040,20.87,92.26,285.39306640625,78.17671203613281,3.7050898075103764,7.0355892181396475,28.960960388183594
Barisal,2041,22.7,90.36,179.0616912841797,76.86945343017578,3.551909208297729,6.406221866607666,28.499982833862305
Dinajpur,2041,25.63,88.66,174.06317138671875,73.69448852539062,3.2947137355804443,6.476951599121094,27.503284454345703
Bhola,2041,22.7,90.66,183.1074981689453,77.0992660522461,3.573483228683472,6.34675407409668,28.59680366516113
Patuakhali,2041,22.36,90.34,200.57748413085938,77.1783218383789,3.5578389167785645,6.408308982849121,28.53396415710449
Mymensingh,2041,24.75,90.41,190.81398010253903,75.19651794433594,3.4946057796478267,6.299987316131593,28.258930206298828
Mongla,2041,22.43,89.66,163.32278442382812,76.63593292236328,3.508888959884644,6.429141044616699,28.3061637878418
Rajshahi,2041,24.35,88.56,173.88461303710938,74.08402252197266,3.356471061706543,6.4749298095703125,27.716876983642575
Maijdee Court,2041,22.83,91.08,186.7680969238281,77.21812438964844,3.601548194885254,6.3377861976623535,28.71694374084473
Madaripur,2041,23.17,90.18,184.6340789794922,76.14990234375,3.5271511077880864,6.405740737915039,28.38597679138184
Kutubdia,2041,21.83,91.84,236.73773193359372,78.19317626953125,3.669457912445069,6.599355220794678,28.9072208404541
Rangamati,2041,22.67,92.2,198.71641540527344,78.25672912597656,3.68609881401062,6.3734498023986825,29.050294876098636
Khulna,2041,22.8,89.58,166.16546630859375,76.13257598876953,3.493415355682373,6.4257850646972665,28.23632049560547
Khepupara,2041,21.98,90.22,221.8210601806641,76.93963623046875,3.557318687438965,6.553757190704347,28.497148513793945
Jessore,2041,23.17,89.22,169.2301788330078,75.4009780883789,3.45591139793396,6.3406739234924325,28.076091766357425
Rangpur,2041,25.72,89.26,182.6811065673828,74.08494567871094,3.3449409008026123,6.475850582122803,27.68552398681641
Ishurdi,2041,24.12,89.04,180.37168884277344,74.54722595214844,3.405973196029663,6.462326526641847,27.904977798461914
Hatiya,2041,22.29,91.13,210.5355224609375,77.77034759521484,3.6144292354583736,6.376312255859375,28.750497817993164
Tangail,2041,24.15,89.55,185.9865264892578,74.88990783691406,3.445932149887085,6.407604217529298,28.06604194641113
Sandwip,2041,22.5,91.46,206.10215759277344,77.97578430175781,3.6346149444580083,6.372378349304199,28.849130630493164
Faridpur,2041,23.61,89.84,188.0532073974609,75.4647216796875,3.488337755203247,6.417070388793945,28.223896026611328
Satkhira,2041,22.68,89.07,157.7486572265625,75.85650634765625,3.4607028961181636,6.4398255348205575,28.085952758789066
Dhaka,2041,23.78,90.39,192.8321685791016,75.70970916748047,3.5262241363525386,6.2775163650512695,28.381221771240234
Sitakunda,2041,22.64,91.64,195.91156005859372,77.927001953125,3.645553350448608,6.4018096923828125,28.90367889404297
Cox's Bazar,2041,21.46,91.98,257.12762451171875,78.12223815917969,3.682381629943848,6.78386926651001,28.92595863342285
Comilla,2041,23.48,91.19,196.97332763671875,76.57523345947266,3.596663236618042,6.410127639770508,28.675106048583984
Chuadanga,2041,23.65,88.81667,177.5677032470703,74.70540618896484,3.408070802688598,6.44539737701416,27.8887996673584
Srimangal,2041,24.29,91.73,200.95762634277344,76.35435485839844,3.621532917022705,6.351554393768311,28.7529239654541
Chittagong (IAP-Patenga),2041,22.34,91.79,213.69720458984372,78.25236511230469,3.660324096679688,6.41033411026001,28.92430877685547
Syedpur,2041,25.75,88.916667,176.6749725341797,73.84312438964844,3.310622453689575,6.47272253036499,27.562652587890625
Chittagong (City-Ambagan),2041,22.35,91.8166,213.60174560546875,78.23861694335938,3.6621053218841553,6.3855719566345215,28.9343376159668
Chandpur,2041,23.26,90.67,190.7274169921875,76.40601348876953,3.561863899230957,6.301551818847656,28.533462524414066
Bogra,2041,24.88,89.36,183.5311584472656,74.40636444091797,3.3984086513519287,6.390663623809815,27.885601043701172
Sylhet,2041,24.88,91.93,353.3877258300781,76.19214630126953,3.6237583160400386,6.3490638732910165,28.74112892150879
Feni,2041,23.01,91.37,190.9443206787109,77.22942352294922,3.619751453399658,6.350950717926025,28.789051055908203
Teknaf,2041,20.87,92.26,291.9105224609375,78.1728515625,3.705092668533325,7.03619909286499,28.962162017822266
Barisal,2042,22.7,90.36,179.0616912841797,76.85728454589844,3.551905632019043,6.40838623046875,28.49999237060547
Dinajpur,2042,25.63,88.66,174.06617736816406,73.69404602050781,3.294682741165161,6.478471755981445,27.50338554382324
Bhola,2042,22.7,90.66,183.1074981689453,77.08751678466797,3.5734882354736333,6.353271961212157,28.596818923950195
Patuakhali,2042,22.36,90.34,200.57748413085938,77.16650390625,3.557837724685669,6.410478591918945,28.53397560119629
Mymensingh,2042,24.75,90.41,190.81398010253903,75.19447326660156,3.4945697784423833,6.31372594833374,28.25899887084961
Mongla,2042,22.43,89.66,163.3231964111328,76.62813568115234,3.5088896751403813,6.431299686431885,28.3061637878418
Rajshahi,2042,24.35,88.56,173.88490295410156,74.08257293701172,3.356486558914185,6.47623872756958,27.71686744689941
Maijdee Court,2042,22.83,91.08,186.7680969238281,77.21102905273438,3.6015393733978267,6.343796730041504,28.716951370239254
Madaripur,2042,23.17,90.18,184.6341094970703,76.14108276367188,3.5271666049957275,6.408554553985597,28.38598251342773
Kutubdia,2042,21.83,91.84,236.7377471923828,78.18157196044922,3.6694588661193848,6.600911617279053,28.9083309173584
Rangamati,2042,22.67,92.2,198.71641540527344,78.2559585571289,3.686103105545044,6.372964382171631,29.051305770874023
Khulna,2042,22.8,89.58,166.16543579101562,76.12138366699219,3.493415355682373,6.4283814430236825,28.23632049560547
Khepupara,2042,21.98,90.22,221.81016540527344,76.93167114257812,3.5573205947875977,6.556192398071289,28.49737930297852
Jessore,2042,23.17,89.22,169.23025512695312,75.39753723144531,3.4559328556060787,6.351999282836914,28.07609367370605
Rangpur,2042,25.72,89.26,182.6847381591797,74.0844497680664,3.3448543548583984,6.477789878845215,27.68570899963379
Ishurdi,2042,24.12,89.04,180.37168884277344,74.54515838623047,3.4059739112854004,6.464362144470215,27.904977798461914
Hatiya,2042,22.29,91.13,210.5355224609375,77.75943756103516,3.61442756652832,6.379054546356201,28.751176834106445
Tangail,2042,24.15,89.55,185.98654174804688,74.88805389404297,3.4459428787231445,6.413230419158936,28.0660457611084
Sandwip,2042,22.5,91.46,206.10215759277344,77.96695709228516,3.6346182823181152,6.374331951141357,28.84975624084473
Faridpur,2042,23.61,89.84,188.05319213867188,75.46199798583984,3.4883570671081543,6.420213222503662,28.223896026611328
Satkhira,2042,22.68,89.07,157.7486572265625,75.85017395019531,3.4607107639312744,6.442535877227782,28.085952758789066
Dhaka,2042,23.78,90.39,192.8321685791016,75.71138763427734,3.5262131690979004,6.291373252868652,28.381221771240234
Sitakunda,2042,22.64,91.64,195.91156005859372,77.91777801513672,3.64556622505188,6.40060567855835,28.904415130615234
Cox's Bazar,2042,21.46,91.98,260.9599609375,78.11955261230469,3.6823821067810063,6.786923408508301,28.92636489868164
Comilla,2042,23.48,91.19,196.97315979003903,76.56987762451172,3.596666097640991,6.40983247756958,28.67512321472168
Chuadanga,2042,23.65,88.81667,177.56771850585938,74.70074462890625,3.408087730407715,6.448835849761963,27.8887996673584
Srimangal,2042,24.29,91.73,200.9576110839844,76.3521499633789,3.621528148651123,6.35579252243042,28.752992630004886
Chittagong (IAP-Patenga),2042,22.34,91.79,213.6972198486328,78.24818420410156,3.6603262424468994,6.408082962036133,28.92528533935547
Syedpur,2042,25.75,88.916667,176.6813201904297,73.84262084960938,3.310645341873169,6.475120544433594,27.56274223327637
Chittagong (City-Ambagan),2042,22.35,91.8166,213.60174560546875,78.23925018310547,3.66210412979126,6.385386943817139,28.934818267822266
Chandpur,2042,23.26,90.67,190.7273406982422,76.39989471435547,3.5618467330932617,6.312033653259277,28.53346443176269
Bogra,2042,24.88,89.36,183.5312805175781,74.40596008300781,3.3983945846557617,6.400035381317139,27.885601043701172
Sylhet,2042,24.88,91.93,353.38775634765625,76.1920394897461,3.623379230499268,6.354229927062987,28.74120140075684
Feni,2042,23.01,91.37,190.9443206787109,77.22040557861328,3.6197431087493896,6.3549580574035645,28.78909492492676
Teknaf,2042,20.87,92.26,280.4072265625,78.16947937011719,3.705094814300537,7.036703109741211,28.96313095092773
Barisal,2043,22.7,90.36,179.0616912841797,76.84675598144531,3.5519030094146733,6.410356998443604,28.5
Dinajpur,2043,25.63,88.66,174.06849670410156,73.69371795654297,3.294658660888672,6.4797563552856445,27.50346374511719
Bhola,2043,22.7,90.66,183.1074981689453,77.07732391357422,3.573491334915161,6.359222888946532,28.59683036804199
Patuakhali,2043,22.36,90.34,200.57749938964844,77.15621948242188,3.5578362941741943,6.412455081939697,28.53398323059082
Mymensingh,2043,24.75,90.41,190.81398010253903,75.19287872314453,3.494542598724365,6.326303958892822,28.259052276611328
Mongla,2043,22.43,89.66,163.32351684570312,76.62137603759766,3.508890390396118,6.433262348175049,28.3061637878418
Rajshahi,2043,24.35,88.56,173.88511657714844,74.0814437866211,3.3564987182617188,6.477342128753662,27.71686172485352
Maijdee Court,2043,22.83,91.08,186.7680969238281,77.20489501953125,3.601531982421875,6.349289417266847,28.71695899963379
Madaripur,2043,23.17,90.18,184.6340789794922,76.13362884521484,3.5271782875061035,6.411118507385254,28.385988235473636
Kutubdia,2043,21.83,91.84,236.7377166748047,78.17145538330078,3.669459819793701,6.602323055267334,28.90921974182129
Rangamati,2043,22.67,92.2,198.71641540527344,78.25528717041016,3.686106204986572,6.372519493103027,29.0521183013916
Khulna,2043,22.8,89.58,166.16543579101562,76.11177825927734,3.493415355682373,6.430742740631104,28.23632049560547
Khepupara,2043,21.98,90.22,221.8188323974609,76.92474365234375,3.5573210716247563,6.558398246765138,28.4975643157959
Jessore,2043,23.17,89.22,169.23033142089844,75.39466094970703,3.4559478759765625,6.3623223304748535,28.07609367370605
Rangpur,2043,25.72,89.26,182.6875457763672,74.0840835571289,3.3447866439819336,6.479434013366699,27.685853958129886
Ishurdi,2043,24.12,89.04,180.37168884277344,74.54352569580078,3.4059743881225586,6.466212272644043,27.90497970581055
Hatiya,2043,22.29,91.13,210.5355224609375,77.74993133544922,3.614425659179688,6.381557941436768,28.751724243164066
Tangail,2043,24.15,89.55,185.9865264892578,74.8865737915039,3.44594955444336,6.41835355758667,28.06604766845703
Sandwip,2043,22.5,91.46,206.10215759277344,77.9592514038086,3.634620189666748,6.376115322113037,28.85025405883789
Faridpur,2043,23.61,89.84,188.0532073974609,75.45977020263672,3.4883711338043213,6.423075675964356,28.223896026611328
Satkhira,2043,22.68,89.07,157.7486572265625,75.84473419189453,3.460716724395752,6.444997787475586,28.085952758789066
Dhaka,2043,23.78,90.39,192.8321685791016,75.71275329589844,3.5262050628662114,6.304056644439697,28.381221771240234
Sitakunda,2043,22.64,91.64,195.91156005859372,77.90973663330078,3.645575761795044,6.399506092071532,28.90500450134277
Cox's Bazar,2043,21.46,91.98,253.62306213378903,78.11721801757812,3.682382345199585,6.789674758911133,28.92669105529785
Comilla,2043,23.48,91.19,196.97329711914062,76.56539916992188,3.596668243408203,6.409563064575195,28.67513465881348
Chuadanga,2043,23.65,88.81667,177.5677032470703,74.69694519042969,3.40809965133667,6.45196008682251,27.8887996673584
Srimangal,2043,24.29,91.73,200.95762634277344,76.35038757324219,3.621525287628174,6.359673023223878,28.75303840637207
Chittagong (IAP-Patenga),2043,22.34,91.79,213.69720458984372,78.24454498291016,3.6603271961212163,6.406028270721436,28.92606544494629
Syedpur,2043,25.75,88.916667,176.6863555908203,73.84223937988281,3.3106625080108643,6.4771504402160645,27.56281280517578
Chittagong (City-Ambagan),2043,22.35,91.8166,213.60174560546875,78.23980712890625,3.6621036529541016,6.3852195739746085,28.93520355224609
Chandpur,2043,23.26,90.67,190.72740173339844,76.39474487304688,3.5618340969085693,6.321619510650635,28.533466339111328
Bogra,2043,24.88,89.36,183.5313873291016,74.40564727783203,3.3983838558197017,6.408578395843506,27.885601043701172
Sylhet,2043,24.88,91.93,353.3877258300781,76.19195556640625,3.623088836669922,6.358965873718263,28.74125671386719
Feni,2043,23.01,91.37,190.9443206787109,77.21265411376953,3.619736909866333,6.358622074127197,28.78912353515625
Teknaf,2043,20.87,92.26,298.41827392578125,78.16653442382812,3.7050957679748535,7.037120819091798,28.963903427124023
Barisal,2044,22.7,90.36,179.0616912841797,76.837646484375,3.5519008636474614,6.4121527671813965,28.500003814697266
Dinajpur,2044,25.63,88.66,174.07029724121094,73.69347381591797,3.2946398258209233,6.4808430671691895,27.503522872924805
Bhola,2044,22.7,90.66,183.1074981689453,77.0685043334961,3.573493242263794,6.364654541015625,28.596837997436523
Patuakhali,2044,22.36,90.34,200.57749938964844,77.14727783203125,3.5578360557556152,6.41425371170044,28.53398895263672
Mymensingh,2044,24.75,90.41,190.81398010253903,75.19163513183594,3.494521141052246,6.337813854217528,28.259092330932614
Mongla,2044,22.43,89.66,163.32371520996094,76.6155014038086,3.5088906288146973,6.435044765472412,28.3061637878418
Rajshahi,2044,24.35,88.56,173.88526916503906,74.08056640625,3.356508016586304,6.478273391723633,27.716859817504886
Maijdee Court,2044,22.83,91.08,186.7680969238281,77.19959259033203,3.601527214050293,6.354308128356934,28.71696281433105
Madaripur,2044,23.17,90.18,184.6341094970703,76.1273422241211,3.527186393737793,6.413454532623291,28.385990142822266
Kutubdia,2044,21.83,91.84,236.7377014160156,78.1626205444336,3.66946005821228,6.6036009788513175,28.90993309020996
Rangamati,2044,22.67,92.2,198.71641540527344,78.25470733642578,3.6861085891723633,6.372113227844237,29.052770614624023
Khulna,2044,22.8,89.58,166.16542053222656,76.10354614257812,3.493415355682373,6.432889938354492,28.23632049560547
Khepupara,2044,21.98,90.22,221.8119659423828,76.9187240600586,3.557321786880493,6.560395240783691,28.497711181640625
Jessore,2044,23.17,89.22,169.23037719726562,75.39225006103516,3.455958843231201,6.37172794342041,28.07609367370605
Rangpur,2044,25.72,89.26,182.6897125244141,74.08380126953125,3.3447341918945312,6.480826377868652,27.68596649169922
