st,yr,mn,max_temp,min_temp,rain,rel_hum,wind,cloud,sun
Sitakunda,1999,5,35.7,24.9,389.0,84.0,1.8,5.0,4.4
Sitakunda,1999,6,36.2,25.3,902.0,89.0,2.1,6.1,3.5
Sitakunda,1999,7,35.2,25.1,905.0,90.0,1.5,6.5,3.4
Sitakunda,1999,8,34.4,25.2,581.0,90.0,1.6,6.6,2.1
Sitakunda,1999,9,33.8,25.0,243.0,88.0,1.2,5.6,4.2
Sitakunda,1999,10,34.6,24.3,221.0,87.0,0.7,4.4,4.3
Sitakunda,1999,11,33.5,18.1,13.0,81.0,0.4,0.8,7.1
Sitakunda,1999,12,32.2,14.5,44.0,82.0,0.4,1.1,5.9
Srimangal,1999,1,29.2,9.8,0.0,81.0,0.2,0.8,8.1
Srimangal,1999,2,33.4,12.5,0.0,73.0,0.5,0.9,8.9
Srimangal,1999,3,36.7,17.6,26.0,64.0,1.3,1.7,8.4
Srimangal,1999,4,38.6,23.9,9.0,69.0,1.2,3.0,8.0
Srimangal,1999,5,38.5,23.3,433.0,81.0,1.2,5.7,5.2
Srimangal,1999,6,36.1,24.9,275.0,83.0,0.9,6.0,4.7
Srimangal,1999,7,39.2,25.1,457.0,87.0,0.8,6.9,4.1
Srimangal,1999,8,34.6,25.1,259.0,86.0,0.8,6.7,4.5
Srimangal,1999,9,34.5,24.4,307.0,88.0,0.5,5.8,4.7
Srimangal,1999,10,34.8,23.2,349.0,87.0,0.4,5.0,5.9
Srimangal,1999,11,34.6,16.9,0.0,82.0,0.2,1.6,9.4
Srimangal,1999,12,31.0,11.9,1.0,81.0,0.4,1.3,8.7
Syedpur,1999,1,28.2,11.0,6.8888888889999995,71.0,1.5,1.4,4.811111111000001
Syedpur,1999,2,32.6,15.4,8.888888889,64.0,1.4,1.0,6.844444444
Syedpur,1999,3,38.8,17.5,30.88888889,52.0,1.7,0.5,7.722222222
Syedpur,1999,4,36.3,23.2,86.44444444,74.0,2.1,4.1,6.588888889
Syedpur,1999,5,36.8,23.7,275.6666667,78.0,1.4,5.2,6.311111111000001
Syedpur,1999,6,37.2,25.9,455.22222220000003,81.0,1.4,5.9,4.222222222
Syedpur,1999,7,36.0,25.9,448.8888888999999,84.0,1.6,6.4,4.544444444
Syedpur,1999,8,36.0,25.8,300.0,84.0,1.4,6.4,5.377777778
Syedpur,1999,9,35.0,25.3,314.77777779999997,83.0,1.2,5.5,5.211111111
Syedpur,1999,10,34.0,23.5,205.11111110000002,80.0,0.9,4.0,6.911111111
Syedpur,1999,11,32.2,17.9,7.555555556,70.0,1.0,1.5,7.222222222
Syedpur,1999,12,29.0,13.8,5.333333333,68.0,0.7,0.4,5.066666667
Sylhet,1999,1,29.0,13.6,0.0,72.0,1.4,0.6,9.0
Sylhet,1999,2,34.5,16.5,0.0,66.0,1.6,1.0,8.8
Sylhet,1999,3,38.8,19.2,49.0,65.0,1.5,2.0,8.0
Sylhet,1999,4,36.5,23.2,207.0,76.0,1.1,4.4,7.0
Sylhet,1999,5,34.7,23.3,731.0,84.0,1.5,6.0,4.9
Sylhet,1999,6,36.7,25.2,472.0,86.0,1.3,6.8,4.1
Sylhet,1999,7,37.4,25.4,775.0,88.0,1.3,7.3,2.8
Sylhet,1999,8,36.0,25.4,503.0,87.0,1.2,7.2,3.4
Sylhet,1999,9,33.7,25.0,253.0,87.0,1.0,6.4,4.0
Sylhet,1999,10,34.7,23.9,342.0,86.0,1.1,5.3,5.8
Sylhet,1999,11,33.5,19.3,0.0,78.0,1.1,1.6,9.4
Sylhet,1999,12,30.0,15.4,0.0,73.0,1.3,1.1,9.5
Tangail,1999,1,28.5,11.4,0.0,81.0,0.8,0.5,8.0
Tangail,1999,2,34.2,14.9,0.0,75.0,0.8,0.9,9.1
Tangail,1999,3,36.2,18.9,0.0,68.0,0.9,0.9,9.1
Tangail,1999,4,37.8,25.1,6.0,74.0,1.9,2.8,8.3
Tangail,1999,5,37.0,24.2,206.0,83.0,1.8,5.4,5.4
Tangail,1999,6,36.4,26.1,201.0,86.0,1.6,6.2,4.7
Tangail,1999,7,35.6,25.9,358.0,88.0,1.5,6.5,3.6
Tangail,1999,8,33.8,26.0,156.0,87.0,1.4,6.6,3.5
Tangail,1999,9,34.5,25.5,246.0,88.0,1.3,6.0,3.4
Tangail,1999,10,34.8,24.2,193.0,86.0,0.8,5.0,5.9
Tangail,1999,11,32.0,18.6,35.0,81.0,0.4,1.8,9.0
Tangail,1999,12,29.4,14.0,0.0,81.0,0.4,0.5,8.1
Teknaf,1999,1,30.8,15.3,0.0,65.0,0.5,0.4,10.4
Teknaf,1999,2,36.2,17.8,0.0,68.0,1.1,0.8,9.9
Teknaf,1999,3,35.4,20.9,0.0,75.0,1.1,1.0,9.5
Teknaf,1999,4,34.5,25.4,0.0,77.0,0.8,2.4,8.2
Teknaf,1999,5,35.0,25.4,629.0,85.0,0.9,5.0,4.6
Teknaf,1999,6,34.0,25.9,982.0,90.0,1.0,6.2,2.0
Teknaf,1999,7,32.2,25.5,771.0,92.0,0.8,6.3,2.1
Teknaf,1999,8,32.5,25.4,1395.0,93.0,0.7,6.6,2.7
Teknaf,1999,9,33.2,25.1,513.0,90.0,0.5,5.2,5.0
Teknaf,1999,10,33.2,25.0,392.0,87.0,0.5,4.0,6.6
Teknaf,1999,11,32.0,20.6,2.0,79.0,0.4,0.5,9.9
Teknaf,1999,12,31.0,17.9,36.0,75.0,0.5,1.3,8.9
Barisal,1998,1,29.0,11.8,148.0,88.0,0.7,2.4,5.5
Barisal,1998,2,31.5,15.4,54.0,79.0,0.5,2.0,7.2
Barisal,1998,3,34.5,17.9,273.0,75.0,0.9,2.6,8.1
Barisal,1998,4,35.6,22.5,251.0,81.0,1.4,3.8,8.1
Barisal,1998,5,36.5,24.5,179.0,84.0,1.4,5.2,4.7
Barisal,1998,6,35.5,25.8,208.0,86.0,2.3,5.7,3.1
Barisal,1998,7,34.5,25.1,616.0,92.0,1.7,6.8,1.9
Barisal,1998,8,34.5,25.2,516.0,91.0,1.1,6.3,2.8
Barisal,1998,9,35.6,25.2,254.0,89.0,0.6,5.5,4.1
Barisal,1998,10,35.6,24.8,89.0,87.0,0.4,3.7,6.1
Barisal,1998,11,33.5,20.9,270.0,85.0,0.3,2.5,7.5
Barisal,1998,12,31.5,14.5,0.0,83.0,0.2,0.3,8.7
Bhola,1998,1,28.2,12.9,54.0,85.0,0.4,2.2,3.8
Bhola,1998,2,31.2,16.2,48.0,80.0,0.4,2.0,5.2
Bhola,1998,3,34.0,19.1,193.0,78.0,0.8,2.3,5.2
Bhola,1998,4,34.0,23.3,187.0,83.0,1.0,3.3,6.5
Bhola,1998,5,36.8,25.7,264.0,87.0,1.1,4.1,5.4
Bhola,1998,6,34.8,27.2,255.0,89.0,1.4,4.5,2.5
Bhola,1998,7,33.2,25.8,500.0,94.0,1.0,6.2,1.8
Bhola,1998,8,33.6,26.1,483.0,93.0,0.7,5.6,1.9
Bhola,1998,9,35.6,25.9,263.0,91.0,0.5,4.9,2.4
Bhola,1998,10,36.0,25.2,171.0,88.0,0.3,3.3,3.9
Bhola,1998,11,34.4,21.5,124.0,84.0,0.3,2.1,5.7
Bhola,1998,12,30.5,15.3,6.0,83.0,0.2,0.2,5.8
Bogra,1998,1,27.4,11.0,10.0,82.0,0.7,2.8,4.4
Bogra,1998,2,30.8,15.0,13.0,71.0,0.8,1.7,7.4
Bogra,1998,3,33.0,17.6,26.0,71.0,1.0,2.5,8.2
Bogra,1998,4,36.5,22.1,84.0,78.0,1.4,3.5,7.7
Bogra,1998,5,39.0,24.9,143.0,79.0,1.3,4.5,7.0
Bogra,1998,6,40.6,27.0,367.0,85.0,1.9,6.0,5.7
Bogra,1998,7,35.0,26.5,749.0,89.0,1.2,7.0,2.8
Bogra,1998,8,35.0,26.6,563.0,89.0,0.8,7.1,3.5
Bogra,1998,9,36.0,26.4,283.0,86.0,0.9,5.0,6.0
Bogra,1998,10,36.2,24.4,353.0,86.0,0.5,4.0,6.6
Bogra,1998,11,33.8,20.6,10.0,79.0,0.5,2.1,7.7
Bogra,1998,12,31.8,14.8,0.0,77.0,0.6,0.3,8.3
Chandpur,1998,1,26.5,13.7,23.0,82.0,0.7,2.6,3.3
Chandpur,1998,2,30.7,17.1,54.0,76.0,0.5,1.7,5.6
Chandpur,1998,3,33.6,19.4,130.0,74.0,1.1,2.3,7.5
Chandpur,1998,4,34.5,22.9,158.0,80.0,1.3,3.1,7.1
Chandpur,1998,5,36.0,25.9,237.0,82.0,0.9,4.8,4.8
Chandpur,1998,6,35.2,27.6,92.0,82.0,1.5,4.8,5.0
Chandpur,1998,7,33.5,26.1,622.0,87.0,0.9,6.5,1.8
Chandpur,1998,8,33.7,26.6,336.0,86.0,0.8,6.2,2.8
Chandpur,1998,9,35.4,26.3,186.0,84.0,0.6,5.3,3.7
Chandpur,1998,10,35.2,24.4,97.0,82.0,0.3,3.5,5.4
Chandpur,1998,11,32.6,19.9,157.0,81.0,0.8,1.9,7.0
Chandpur,1998,12,29.5,15.9,0.0,79.0,0.4,0.1,6.4
Chittagong (IAP-Patenga),1998,1,29.2,14.1,37.0,81.0,0.9,2.7,6.7
Chittagong (IAP-Patenga),1998,2,30.6,17.1,103.0,76.0,0.9,2.2,5.9
Chittagong (IAP-Patenga),1998,3,33.4,19.4,97.0,71.0,1.6,2.5,8.7
Chittagong (IAP-Patenga),1998,4,34.2,23.4,184.0,81.0,2.2,3.6,8.0
Chittagong (IAP-Patenga),1998,5,36.8,25.5,387.0,82.0,3.0,4.9,5.8
Chittagong (IAP-Patenga),1998,6,37.0,26.9,131.0,82.0,4.1,5.6,5.8
Chittagong (IAP-Patenga),1998,7,35.6,25.8,1291.0,89.0,4.2,6.8,3.1
Chittagong (IAP-Patenga),1998,8,34.5,25.8,1194.0,89.0,3.5,6.8,3.6
Chittagong (IAP-Patenga),1998,9,36.7,25.8,224.0,84.0,2.1,5.5,6.4
Chittagong (IAP-Patenga),1998,10,35.8,25.4,122.0,82.0,1.7,3.8,8.1
Chittagong (IAP-Patenga),1998,11,35.0,22.8,93.0,82.0,1.1,2.8,8.2
Chittagong (IAP-Patenga),1998,12,31.2,16.9,0.0,78.0,0.6,0.2,9.6
Chuadanga,1998,1,27.2,10.6,9.0,79.33333333,0.6,1.0538461540000001,5.911111111
Chuadanga,1998,2,31.3,15.1,15.44444444,73.55555556,0.5,1.0538461540000001,7.588888889
Chuadanga,1998,3,36.1,16.9,35.33333333,68.22222222,0.9,1.7923076919999998,7.733333332999999
Chuadanga,1998,4,37.4,23.4,47.11111111,70.44444444,1.5,2.7,8.1
Chuadanga,1998,5,40.6,24.9,119.1111111,74.11111111,1.6,3.792307692,7.7
Chuadanga,1998,6,41.7,27.6,225.7777778,83.0,1.8,5.315384615,5.011111111
Chuadanga,1998,7,36.0,26.4,366.8888889,87.44444444,1.1,5.892307692,4.255555556
Chuadanga,1998,8,35.5,26.6,209.5555556,86.77777778,1.0,5.546153846,5.033333333
Chuadanga,1998,9,37.5,26.1,321.44444439999995,86.88888889,0.9,5.092307691999999,5.1444444439999995
Chuadanga,1998,10,36.3,25.2,186.66666669999998,84.88888889,0.7,3.207692308,6.244444444
Chuadanga,1998,11,33.4,20.5,14.33333333,80.33333333,0.6,1.338461538,7.444444444
Chuadanga,1998,12,30.0,13.4,2.666666667,81.55555556,0.5,0.8307692308,5.8666666670000005
Comilla,1998,1,27.0,11.7,27.0,83.0,0.7,2.5,5.0
Comilla,1998,2,30.0,15.3,54.0,77.0,0.9,2.1,6.8
Comilla,1998,3,31.5,17.4,109.0,78.0,1.1,2.4,8.1
Comilla,1998,4,34.0,21.4,249.0,84.0,1.5,3.7,7.5
Comilla,1998,5,36.7,24.3,342.0,85.0,1.8,5.1,5.0
Comilla,1998,6,35.6,26.3,100.0,85.0,2.7,5.3,5.8
Comilla,1998,7,34.2,25.2,854.0,90.0,1.9,6.7,2.5
Comilla,1998,8,34.5,25.9,336.0,88.0,2.1,6.3,4.3
Comilla,1998,9,35.7,25.8,281.0,85.0,1.2,5.3,5.9
Comilla,1998,10,35.5,25.0,48.0,84.0,0.9,3.4,7.1
Comilla,1998,11,33.5,20.7,118.0,82.0,0.7,2.1,8.0
Comilla,1998,12,29.5,14.5,0.0,80.0,0.4,0.5,9.0
Cox's Bazar,1998,1,31.3,15.6,15.0,78.0,1.6,1.0,8.4
Cox's Bazar,1998,2,31.8,18.0,19.0,76.0,1.1,1.3,8.7
Cox's Bazar,1998,3,35.0,20.2,16.0,70.0,1.7,1.7,9.4
Cox's Bazar,1998,4,36.0,23.9,157.0,79.0,1.0,2.0,9.7
Cox's Bazar,1998,5,37.5,26.0,381.0,81.0,2.5,3.9,7.6
Cox's Bazar,1998,6,36.2,26.9,365.0,85.0,3.2,5.5,6.5
Cox's Bazar,1998,7,34.7,25.7,1257.0,90.0,3.4,6.5,4.0
Cox's Bazar,1998,8,34.5,25.7,1105.0,90.0,2.8,6.8,3.8
Cox's Bazar,1998,9,35.7,25.5,328.0,85.0,1.7,5.1,7.2
Cox's Bazar,1998,10,36.3,25.5,184.0,82.0,1.1,2.6,8.8
Cox's Bazar,1998,11,34.8,23.6,87.0,78.0,1.4,1.8,9.3
Cox's Bazar,1998,12,32.0,17.6,0.0,74.0,0.7,0.1,10.2
Dhaka,1998,1,27.3,12.7,49.0,77.0,0.3,3.2,4.0
Dhaka,1998,2,30.8,16.1,4.0,68.0,0.3,2.4,6.1
Dhaka,1998,3,34.8,18.3,83.0,64.0,0.4,2.7,8.1
Dhaka,1998,4,35.7,22.9,178.0,75.0,0.6,3.7,7.3
Dhaka,1998,5,37.5,25.3,405.0,78.0,0.8,5.1,5.8
Dhaka,1998,6,35.8,28.1,91.0,81.0,1.3,5.5,6.8
Dhaka,1998,7,34.1,26.4,521.0,87.0,0.9,6.8,2.8
Dhaka,1998,8,34.6,26.8,552.0,86.0,0.5,6.3,3.6
Dhaka,1998,9,36.2,26.3,246.0,85.0,0.4,5.0,4.3
Dhaka,1998,10,35.7,25.4,100.0,82.0,0.3,3.8,5.8
Dhaka,1998,11,33.6,20.6,83.0,78.0,0.3,2.6,7.4
Dhaka,1998,12,30.3,14.8,0.0,77.0,0.2,0.4,7.9
Dinajpur,1998,1,25.5,9.8,2.0,85.0,0.5,2.6,4.2
Dinajpur,1998,2,29.7,13.3,17.0,72.0,0.5,1.0,7.0
Dinajpur,1998,3,32.6,16.3,24.0,72.0,0.7,2.1,7.7
Dinajpur,1998,4,37.0,21.0,148.0,78.0,0.6,2.8,8.3
Dinajpur,1998,5,37.8,24.5,152.0,79.0,0.6,3.6,7.1
Dinajpur,1998,6,39.8,26.9,237.0,84.0,0.7,5.3,7.0
Dinajpur,1998,7,34.8,26.3,566.0,89.0,0.7,6.7,2.4
Dinajpur,1998,8,34.0,26.5,548.0,89.0,0.5,6.4,2.8
Dinajpur,1998,9,35.5,25.7,317.0,87.0,0.4,4.5,3.9
Dinajpur,1998,10,34.8,24.3,380.0,87.0,0.4,4.0,6.2
Dinajpur,1998,11,32.0,19.0,0.0,82.0,0.4,1.9,6.9
Dinajpur,1998,12,29.4,13.2,0.0,81.0,0.3,0.2,7.5
Faridpur,1998,1,26.2,12.1,49.0,84.0,1.2,2.7,5.0
Faridpur,1998,2,30.6,15.9,22.0,77.0,1.1,1.8,7.2
Faridpur,1998,3,35.2,17.6,69.0,73.0,1.3,2.4,7.6
Faridpur,1998,4,37.2,22.7,122.0,78.0,2.5,3.5,7.7
Faridpur,1998,5,38.0,24.9,205.0,81.0,2.4,4.6,6.0
Faridpur,1998,6,36.5,27.2,202.0,86.0,3.2,4.7,6.1
Faridpur,1998,7,34.0,26.0,357.0,89.0,2.4,6.5,3.5
Faridpur,1998,8,34.0,26.6,341.0,87.0,2.2,5.8,4.5
Faridpur,1998,9,36.0,26.4,283.0,85.0,1.4,5.1,4.7
Faridpur,1998,10,36.5,25.5,74.0,83.0,0.9,3.3,6.5
Faridpur,1998,11,32.4,21.3,95.0,80.0,1.0,2.4,7.5
Faridpur,1998,12,29.1,15.5,0.0,78.0,0.8,0.2,9.0
Feni,1998,1,29.4,13.1,35.0,83.0,0.7,2.7,4.9
Feni,1998,2,32.4,16.1,17.0,77.0,0.6,2.4,0.0
Feni,1998,3,33.6,18.7,150.0,74.0,0.7,2.8,8.3
Feni,1998,4,34.0,22.8,407.0,81.0,1.0,4.6,6.9
Feni,1998,5,36.6,25.0,423.0,83.0,1.4,5.3,5.9
Feni,1998,6,36.2,26.7,248.0,85.0,1.8,6.1,5.5
Feni,1998,7,33.6,25.5,931.0,90.0,1.9,7.0,2.6
Feni,1998,8,34.4,25.5,858.0,89.0,1.8,6.7,3.1
Feni,1998,9,35.5,26.0,348.0,84.0,1.0,5.3,5.5
Feni,1998,10,36.0,24.9,91.0,84.0,0.5,3.6,6.8
Feni,1998,11,34.2,21.2,197.0,82.0,0.4,2.0,8.0
Feni,1998,12,30.2,15.5,0.0,80.0,0.2,0.3,9.1
Hatiya,1998,1,26.2,14.8,0.0,77.0,0.8,1.1,8.2
Hatiya,1998,2,29.3,17.2,8.0,73.0,0.7,1.5,8.2
Hatiya,1998,3,32.1,21.4,44.0,63.0,1.8,2.1,8.2
Hatiya,1998,4,32.6,24.1,106.0,72.0,2.6,3.0,8.0
Hatiya,1998,5,32.6,25.0,268.0,82.0,2.6,3.9,6.3
Hatiya,1998,6,31.9,25.5,566.0,83.0,3.3,4.9,3.8
Hatiya,1998,7,30.6,25.4,686.0,88.0,3.6,6.6,3.9
Hatiya,1998,8,31.1,25.5,570.0,88.0,1.7,5.2,4.4
Hatiya,1998,9,30.2,24.2,404.0,84.0,1.5,5.4,5.0
Hatiya,1998,10,30.1,23.4,202.0,85.0,0.8,3.5,6.5
Hatiya,1998,11,29.4,20.1,50.0,82.0,0.7,1.7,8.0
Hatiya,1998,12,25.8,15.5,7.0,76.0,0.6,0.2,8.4
Ishurdi,1998,1,26.2,10.2,16.0,81.0,0.7,2.7,4.9
Ishurdi,1998,2,31.2,14.5,12.0,74.0,0.6,2.1,7.0
Ishurdi,1998,3,36.0,16.2,68.0,68.0,1.1,2.6,8.6
Ishurdi,1998,4,37.6,22.2,109.0,74.0,1.4,3.3,8.3
Ishurdi,1998,5,39.8,24.3,269.0,79.0,1.7,5.1,7.0
Ishurdi,1998,6,40.0,27.4,101.0,83.0,2.2,5.3,6.4
Ishurdi,1998,7,35.0,26.4,413.0,89.0,1.3,6.7,3.3
Ishurdi,1998,8,34.5,26.7,225.0,88.0,1.1,6.7,3.8
Ishurdi,1998,9,36.0,26.2,285.0,85.0,0.8,5.0,5.2
Ishurdi,1998,10,36.0,25.3,96.0,84.0,0.5,3.8,6.6
Ishurdi,1998,11,32.0,20.3,42.0,81.0,0.8,2.3,7.4
Ishurdi,1998,12,29.5,13.7,0.0,77.0,0.9,0.2,8.8
Jessore,1998,1,28.0,11.0,44.0,83.0,0.4,2.8,4.8
Jessore,1998,2,31.4,15.5,26.0,78.0,0.4,2.1,6.8
Jessore,1998,3,35.0,17.4,141.0,73.0,0.9,2.6,7.7
Jessore,1998,4,36.4,23.1,130.0,79.0,1.5,3.6,7.5
Jessore,1998,5,38.2,25.6,216.0,80.0,1.8,4.9,6.4
Jessore,1998,6,38.8,27.4,163.0,83.0,2.8,5.3,5.7
Jessore,1998,7,35.4,26.7,181.0,87.0,1.2,6.3,3.2
Jessore,1998,8,35.0,26.5,209.0,88.0,0.9,6.0,3.7
Jessore,1998,9,37.0,25.7,174.0,86.0,0.7,4.8,4.5
Jessore,1998,10,36.5,24.7,88.0,85.0,0.3,3.8,6.2
Jessore,1998,11,34.2,20.2,118.0,83.0,0.5,2.5,6.7
Jessore,1998,12,30.4,13.3,0.0,81.0,0.3,0.1,7.8
Khepupara,1998,1,28.7,13.6,19.0,81.0,0.7,1.4,6.0
Khepupara,1998,2,30.8,16.8,40.0,78.0,0.6,2.0,6.8
Khepupara,1998,3,33.1,20.0,108.0,75.0,1.3,2.4,7.8
Khepupara,1998,4,34.4,23.8,162.0,80.0,1.8,3.6,8.0
Khepupara,1998,5,37.0,26.3,231.0,82.0,2.7,4.6,6.8
Khepupara,1998,6,34.8,27.8,202.0,85.0,3.7,5.4,4.4
Khepupara,1998,7,32.6,26.3,946.0,89.0,3.0,6.7,3.2
Khepupara,1998,8,33.7,26.0,684.0,89.0,2.2,6.5,3.3
Khepupara,1998,9,35.5,26.1,355.0,88.0,1.1,5.0,5.2
Khepupara,1998,10,35.7,25.4,411.0,87.0,0.7,3.6,6.1
Khepupara,1998,11,33.5,22.1,59.0,83.0,0.9,2.6,6.7
Khepupara,1998,12,30.5,15.7,0.0,78.0,0.5,0.2,7.9
Khulna,1998,1,29.0,12.0,59.0,82.0,0.7,2.2,5.8
Khulna,1998,2,32.0,16.5,91.0,78.0,0.5,1.9,7.3
Khulna,1998,3,34.4,19.0,213.0,74.0,0.9,2.3,8.1
Khulna,1998,4,36.3,23.4,105.0,77.0,1.4,3.4,8.2
Khulna,1998,5,37.7,26.1,161.0,78.0,1.6,4.3,6.7
Khulna,1998,6,36.5,27.6,175.0,83.0,1.9,4.8,4.9
Khulna,1998,7,34.8,26.6,343.0,87.0,1.5,6.5,3.4
Khulna,1998,8,34.5,26.4,258.0,87.0,1.3,6.0,3.8
Khulna,1998,9,36.6,26.2,300.0,86.0,0.8,4.8,4.8
Khulna,1998,10,36.4,25.2,157.0,85.0,0.6,3.5,5.9
Khulna,1998,11,34.2,21.2,132.0,81.0,1.0,2.4,7.1
Khulna,1998,12,30.0,15.0,0.0,79.0,0.6,0.2,9.1
Kutubdia,1998,1,29.0,15.6,15.0,82.0,1.3,1.2,7.8
Kutubdia,1998,2,29.7,17.5,31.0,83.0,1.1,1.5,8.3
Kutubdia,1998,3,32.0,20.0,41.0,81.0,1.5,2.2,9.6
Kutubdia,1998,4,33.2,23.8,167.0,84.0,1.2,2.7,9.0
Kutubdia,1998,5,35.0,26.1,387.0,86.0,2.0,4.2,7.1
Kutubdia,1998,6,36.0,26.6,220.0,86.0,2.4,5.0,6.3
Kutubdia,1998,7,34.5,25.9,1675.0,92.0,2.3,6.4,4.0
Kutubdia,1998,8,35.4,25.9,1332.0,90.0,1.7,6.7,3.6
Kutubdia,1998,9,36.6,25.7,310.0,85.0,1.3,5.4,6.7
Kutubdia,1998,10,37.0,25.8,117.0,84.0,1.1,3.2,8.5
Kutubdia,1998,11,34.2,23.0,77.0,81.0,1.1,2.6,9.1
Kutubdia,1998,12,30.2,17.5,0.0,80.0,0.9,0.2,10.3
Madaripur,1998,1,26.8,12.3,35.0,84.0,0.5,2.7,3.7
Madaripur,1998,2,32.2,16.1,40.0,80.0,0.3,2.2,5.7
Madaripur,1998,3,34.4,18.3,152.0,73.0,0.5,2.4,7.2
Madaripur,1998,4,35.6,22.9,232.0,81.0,0.8,3.5,6.6
Madaripur,1998,5,37.0,25.7,221.0,83.0,0.7,4.7,5.6
Madaripur,1998,6,35.7,27.3,146.0,85.0,1.2,5.0,4.7
Madaripur,1998,7,34.4,26.5,607.0,89.0,1.0,6.6,2.2
Madaripur,1998,8,34.8,26.9,285.0,88.0,1.0,5.9,3.3
Madaripur,1998,9,36.3,26.5,273.0,83.0,0.7,5.0,3.9
Madaripur,1998,10,35.6,25.7,101.0,80.0,0.5,3.8,5.4
Madaripur,1998,11,33.5,21.5,108.0,81.0,0.5,2.5,6.0
Madaripur,1998,12,29.1,15.5,0.0,81.0,0.3,0.4,6.2
Maijdee Court,1998,1,28.4,13.9,19.0,84.0,0.7,1.9,5.8
Maijdee Court,1998,2,32.0,16.8,24.0,81.0,0.6,1.8,7.3
Maijdee Court,1998,3,33.2,18.7,203.0,79.0,0.8,2.1,8.5
Maijdee Court,1998,4,34.7,23.2,204.0,84.0,1.3,3.3,7.9
Maijdee Court,1998,5,36.2,25.4,285.0,84.0,1.4,4.7,5.6
Maijdee Court,1998,6,35.8,27.4,177.0,85.0,2.3,4.9,5.7
Maijdee Court,1998,7,33.0,25.9,892.0,90.0,2.0,6.8,2.5
Maijdee Court,1998,8,34.4,26.0,897.0,90.0,1.3,6.6,2.8
Maijdee Court,1998,9,35.0,26.2,313.0,86.0,0.9,5.4,5.1
Maijdee Court,1998,10,35.2,25.8,184.0,84.0,0.7,3.3,6.7
Maijdee Court,1998,11,33.2,22.6,170.0,80.0,0.7,2.0,8.6
Maijdee Court,1998,12,29.6,17.5,0.0,80.0,0.6,0.3,9.1
Mongla,1998,1,29.0,13.7,29.0,79.0,1.6,2.3,7.130769231
Mongla,1998,2,33.0,17.7,65.0,77.0,1.4,2.3,8.207692308
Mongla,1998,3,35.0,20.4,149.0,73.0,1.7,2.5,8.330769231
Mongla,1998,4,37.0,24.0,97.0,79.0,2.0,3.4,8.676923077
Mongla,1998,5,37.5,26.4,234.0,80.0,2.1,4.2,7.338461538
Mongla,1998,6,37.2,27.8,229.0,85.0,2.6,5.1,4.223076923
Mongla,1998,7,34.8,26.7,294.0,88.0,2.2,5.9,3.992307692
Mongla,1998,8,34.6,26.5,443.0,89.0,1.9,5.9,4.369230769
Mongla,1998,9,35.5,26.1,553.0,89.0,1.5,4.9,4.746153846
Mongla,1998,10,35.5,25.8,110.0,86.0,1.1,3.4,6.723076923
Mongla,1998,11,33.5,22.3,207.0,83.0,1.4,2.6,7.653846154
Mongla,1998,12,29.2,16.6,0.0,77.0,1.0,0.3,7.038461538
Mymensingh,1998,1,27.0,11.6,9.0,78.0,0.8,2.4,4.7
Mymensingh,1998,2,29.8,15.2,11.0,71.0,0.8,1.7,7.4
Mymensingh,1998,3,32.5,17.2,68.0,72.0,1.0,2.3,7.5
Mymensingh,1998,4,35.0,22.2,161.0,81.0,1.7,3.9,6.4
Mymensingh,1998,5,37.4,24.8,299.0,82.0,1.8,5.0,5.7
Mymensingh,1998,6,35.6,26.6,176.0,86.0,2.0,6.0,3.9
Mymensingh,1998,7,33.4,26.2,745.0,90.0,1.8,6.9,2.1
Mymensingh,1998,8,34.6,26.2,517.0,90.0,1.5,6.7,2.4
Mymensingh,1998,9,35.8,26.2,270.0,86.0,0.9,4.5,5.0
Mymensingh,1998,10,35.5,25.3,50.0,85.0,0.8,3.6,6.3
Mymensingh,1998,11,33.0,20.2,31.0,80.0,0.5,2.1,7.5
Mymensingh,1998,12,30.0,14.5,0.0,78.0,0.5,0.3,8.6
Patuakhali,1998,1,29.2,13.4,22.0,83.0,0.9,2.0,5.3
Patuakhali,1998,2,31.5,16.6,84.0,79.0,0.6,2.1,6.4
Patuakhali,1998,3,33.7,19.1,93.0,74.0,1.1,2.6,7.5
Patuakhali,1998,4,34.5,23.0,124.0,81.0,1.5,3.8,7.1
Patuakhali,1998,5,36.8,25.8,234.0,85.0,2.2,4.8,5.3
Patuakhali,1998,6,35.1,27.6,280.0,87.0,2.2,5.6,3.2
Patuakhali,1998,7,33.8,26.1,804.0,91.0,1.7,6.8,2.0
Patuakhali,1998,8,34.6,26.1,618.0,90.0,1.0,6.4,2.4
Patuakhali,1998,9,35.6,26.1,362.0,89.0,0.5,5.3,3.9
Patuakhali,1998,10,35.3,25.5,134.0,87.0,0.3,3.8,6.2
Patuakhali,1998,11,33.0,22.0,97.0,84.0,0.5,2.5,6.7
Patuakhali,1998,12,30.0,16.0,0.0,82.0,0.3,0.2,7.2
Rajshahi,1998,1,25.6,10.4,16.0,84.0,0.5,2.7,5.3
Rajshahi,1998,2,31.7,13.9,5.0,75.0,0.6,2.2,7.3
Rajshahi,1998,3,35.6,16.2,52.0,69.0,0.9,2.7,8.5
Rajshahi,1998,4,38.5,22.1,33.0,74.0,1.2,3.3,8.3
Rajshahi,1998,5,41.8,24.9,129.0,76.0,1.6,4.9,7.3
